MGRNU,HOL,VEL,AW_SN_QUA,N_LENX_CDE,GU_CDE,lat,lon
06-0000001066,5,8,2,2,440,37.55480871,126.9369464
06-0000001067,5,8,0,1,440,37.55453784,126.9570069
06-0000001068,5,8,0,2,440,37.55450069,126.9296932
06-0000001069,5,8,4,6,410,37.55449498,126.9459148
06-0000001071,5,8,2,2,440,37.55078288,126.9441639
06-0000001134,5,8,0,2,440,37.55086855,126.9231436
06-0000001128,5,8,4,6,440,37.55690084,126.9587116
06-0000001130,5,8,4,2,440,37.55102541,126.9329955
06-0000001189,5,8,2,2,440,37.57301286,126.9596506
06-0000001168,5,8,0,1,440,37.55752432,126.9553099
06-0000001043,5,8,0,1,410,37.55721346,126.9239836
06-0000001284,5,8,0,1,440,37.58323467,126.9500549
06-0000001476,5,8,4,2,440,37.54783666,126.9420651
06-0000000651,5,8,2,2,380,37.62160842,126.9167903
06-0000000582,5,8,2,2,380,37.58709025,126.9817025
06-0000000586,5,8,2,2,380,37.61598913,126.9137629
06-0000001135,0,0,0,1,140,37.55077417,126.9214277
06-0000000775,5,8,4,2,380,37.5552664,126.9379466
06-0000000965,5,8,2,2,440,37.55701769,126.9319591
06-0000000781,5,8,1,1,110,37.55232418,126.9454185
06-0000030681,0,0,2,1,350,37.61961838,127.0478205
06-0000031015,0,0,4,1,290,37.51317929,126.8586506
06-0000030661,0,0,0,1,740,37.54151466,126.9622342
06-0000030664,0,0,0,1,300,37.65203648,127.0369418
06-0000030791,0,0,0,1,650,37.51496614,126.9963082
06-0000030916,0,0,0,1,470,37.51377,126.8747274
06-0000032187,0,0,0,1,290,37.49770206,127.1148621
06-0000032188,0,0,0,1,290,37.6154241,127.0646814
06-0000032190,0,0,0,1,560,37.49709854,127.1137399
06-0000032191,0,0,0,1,560,37.49753321,127.1134191
06-0000032192,0,0,0,1,440,37.49773863,127.1131846
06-0000032195,0,0,0,1,560,37.49793703,127.1146454
06-0000032289,0,0,0,1,560,37.49831411,127.1142614
06-0000032290,0,0,0,1,530,37.64957518,127.0761948
06-0000032027,0,0,0,1,740,37.62734532,127.0799012
06-0000032028,0,0,0,1,740,37.56966789,127.1719998
06-0000032030,0,0,0,1,740,37.56245332,127.1778615
06-0000032090,0,0,0,1,740,37.56958367,127.1721138
06-0000032197,0,0,0,1,560,37.56315535,127.1787823
06-0000032198,0,0,0,1,560,37.56330525,127.1786868
06-0000032199,0,0,0,1,560,37.58898924,126.9865692
06-0000030763,0,0,0,1,560,37.5616181,126.9811065
06-0000030764,0,0,0,1,560,37.48730166,127.0288166
06-0000030737,0,0,0,1,560,37.53196626,127.0700081
06-0000030859,0,0,0,1,110,37.55248494,126.8305667
06-0000031082,0,0,0,1,260,37.5497071,127.1495115
06-0000032069,0,0,0,1,740,37.62148537,127.0270311
06-0000032070,0,0,0,1,740,37.62102729,127.0272171
06-0000032071,0,0,0,1,740,37.62061422,127.0275769
06-0000032072,0,0,0,1,740,37.62056424,127.027393
06-0000032144,0,0,0,1,200,37.62067571,127.0274529
06-0000032145,0,0,0,1,380,37.62010928,127.0277817
06-0000032148,0,0,0,1,380,37.61952342,127.0280044
06-0000032149,0,0,0,1,200,37.6192002,127.0280394
06-0000032150,0,0,4,1,230,37.61914206,127.0281668
06-0000032151,0,0,4,1,200,37.61908925,127.0279905
06-0000032261,0,0,0,1,530,37.56469915,127.1738346
06-0000032262,0,0,0,1,710,37.56530379,127.1739087
06-0000032264,0,0,0,1,710,37.56527014,127.1739635
06-0000032421,0,0,0,1,300,37.54546797,126.8446642
06-0000032422,0,0,4,6,300,37.54893075,126.8635191
06-0000032423,0,0,0,1,300,37.55254773,126.8701116
06-0000030995,0,0,0,1,140,37.44637371,126.9089868
06-0000032248,0,0,0,1,530,37.64150773,127.1122451
06-0000032060,0,0,0,1,140,37.56647268,127.171704
06-0000032129,0,0,0,1,500,37.55613852,126.8524741
06-0000032133,0,0,1,1,500,37.49969458,126.8876891
06-0000032396,0,0,0,1,380,37.56559362,127.1725339
06-0000032401,0,0,4,1,380,37.6273539,126.9344822
06-0000032068,0,0,0,1,740,37.53764169,127.0595616
06-0000032141,0,0,4,1,540,37.62328484,127.0265366
06-0000032257,0,0,4,1,680,37.62225109,127.0268305
06-0000032146,0,0,0,1,380,37.62006758,127.0276008
06-0000032420,0,0,0,1,300,37.5473688,127.0744887
06-0000032425,0,0,4,6,300,37.47947965,127.1261763
06-0000032426,0,0,0,1,300,37.47926535,127.125487
06-0000032427,0,0,0,1,300,37.56441072,127.0765744
06-0000032429,0,0,0,1,300,37.54690016,126.9812283
06-0000032431,0,0,0,1,300,37.54661059,126.9808641
06-0000032372,0,0,0,1,470,37.55882466,126.9787579
06-0000000369,5,8,0,2,380,37.55706397,126.9765218
06-0000000370,5,8,0,2,380,37.5443989,126.9386319
06-0000000371,5,8,2,6,410,37.56316968,126.9037193
06-0000000879,5,8,2,2,440,37.54898123,126.9546654
06-0000001059,5,8,2,2,440,37.55699894,126.9520313
06-0000001121,5,8,0,2,440,37.55477089,126.930343
06-0000001204,5,8,1,1,380,37.55465166,126.9570746
06-0000001264,5,8,4,2,440,37.54926613,126.9317728
06-0000001265,5,8,2,1,440,37.58794817,126.9201064
06-0000001048,5,8,2,6,440,37.54902533,126.9132874
06-0000001190,5,8,0,2,440,37.57285234,126.9353784
06-0000001266,5,8,0,1,440,37.57262234,126.9608395
06-0000001267,5,8,0,2,440,37.57247839,126.934355
06-0000001049,5,8,0,1,410,37.572384,126.9343483
06-0000001053,5,8,0,1,410,37.57214767,126.9291666
06-0000001054,5,8,0,2,440,37.57207927,126.9402969
06-0000001055,5,8,2,2,410,37.54772331,126.9207043
06-0000001109,5,8,0,2,410,37.54760711,126.9242507
06-0000001110,5,8,0,1,440,37.54758096,126.9255036
06-0000001111,5,8,0,2,440,37.54434183,126.9413666
06-0000001112,5,8,4,6,440,37.54434278,126.9453906
06-0000001114,5,8,0,2,440,37.54425458,126.9498955
06-0000001193,5,8,4,6,440,37.544282,126.9535429
06-0000032201,0,0,0,1,560,37.56691432,127.1775393
06-0000032202,0,0,0,1,560,37.5221981,126.9934392
06-0000032203,0,0,0,1,560,37.52205222,126.9934609
06-0000000099,5,8,0,1,440,37.54114007,126.9484492
06-0000000100,5,8,0,1,440,37.61215806,126.9113177
06-0000000101,5,8,1,1,440,37.60039662,126.9102632
06-0000000102,5,8,0,3,110,37.60033816,126.9226682
06-0000000209,5,8,4,2,380,37.59119594,126.9413118
06-0000000210,5,8,2,2,380,37.59081544,126.9172683
06-0000000211,5,8,4,2,380,37.59076062,126.9051372
06-0000000299,5,8,4,2,410,37.55116387,126.8646616
06-0000000300,5,8,4,2,410,37.54215038,127.0642621
06-0000000301,5,8,4,6,380,37.47868523,127.0397839
06-0000000398,5,8,2,2,410,37.57879206,126.936178
06-0000000141,5,8,0,1,410,37.55817038,126.9288541
06-0000030823,0,0,0,1,560,37.58927749,127.036811
06-0000030950,0,0,0,1,300,37.55658695,126.935639
06-0000034901,0,0,0,1,710,37.48734121,126.9332672
06-0000030933,0,0,0,1,470,37.54701774,126.9611357
06-0000031034,0,0,0,1,290,37.61989058,127.0483821
06-0000032118,0,0,0,1,380,37.49907602,126.8870581
06-0000032123,0,0,0,1,590,37.61099862,126.9382391
06-0000032051,0,0,0,1,740,37.58588139,126.8888367
06-0000032111,0,0,0,1,740,37.58542483,126.9153065
06-0000032112,0,0,0,1,740,37.58565024,126.9126928
06-0000032113,0,0,0,1,380,37.58548463,126.908748
06-0000032115,0,0,0,1,380,37.58508681,126.9233834
06-0000032116,0,0,0,1,380,37.58505953,126.889811
06-0000032241,0,0,4,1,560,37.53053981,126.9689302
06-0000032244,0,0,0,1,530,37.55746635,126.9767874
06-0000032355,0,0,4,6,620,37.53000723,126.9270061
06-0000032356,0,0,0,1,620,37.60286845,126.9225547
06-0000032358,0,0,0,1,290,37.6025708,126.9263082
06-0000032359,0,0,4,6,290,37.60257802,126.9265277
06-0000032364,0,0,0,1,470,37.59340689,126.9130602
06-0000032365,0,0,0,1,470,37.59339589,126.9132384
06-0000032368,0,0,0,1,470,37.58479966,126.8901925
06-0000032369,0,0,0,1,470,37.58482762,126.9119023
06-0000032370,0,0,0,1,470,37.58463347,126.9104173
06-0000034652,0,0,0,1,170,37.50423598,126.9163202
06-0000034656,0,0,0,1,170,37.53557581,126.9007121
06-0000000372,5,8,2,2,410,37.56381118,126.9033449
06-0000000374,5,8,2,2,380,37.60226846,126.9284326
06-0000000375,5,8,4,6,410,37.60216915,126.9284917
06-0000000376,5,8,2,2,380,37.60211811,126.9291652
06-0000000062,0,0,0,1,170,37.60188308,126.9103316
06-0000000063,5,8,0,1,470,37.60184758,126.9273366
06-0000000179,5,8,4,1,560,37.60161778,126.9225774
06-0000000180,5,8,4,6,380,37.6015937,126.9222621
06-0000000182,5,8,0,6,380,37.56080535,126.9630263
06-0000000183,5,8,2,2,380,37.5927978,126.9138374
06-0000000279,5,8,4,6,380,37.59282259,126.9230663
06-0000000377,5,8,4,2,380,37.58443909,126.9104426
06-0000000378,5,8,2,2,380,37.58443315,126.9114278
06-0000032344,0,0,0,1,710,37.48380232,126.9594393
06-0000035058,0,0,0,1,530,37.53690287,127.0113176
06-0000035059,0,0,0,1,530,37.60871693,127.0532911
06-0000035060,0,0,0,1,530,37.45388507,126.9148797
06-0000035214,0,0,0,1,680,37.4531657,126.9162051
06-0000035217,0,0,0,1,540,37.53620552,126.8984569
06-0000035218,0,0,2,6,560,37.56840654,127.0405943
06-0000035219,0,0,2,6,380,37.5573893,126.9556652
06-0000001589,0,0,0,1,680,37.60820575,126.9568805
06-0000001590,5,8,2,2,410,37.60818104,126.9569318
06-0000001591,5,8,0,1,410,37.52197632,127.0487001
06-0000001592,5,8,2,2,410,37.60748252,126.9720708
06-0000001595,5,8,4,5,410,37.60697085,126.9593139
06-0000001596,5,8,2,6,410,37.60696771,126.9586812
06-0000001597,5,8,0,1,410,37.57714567,126.9550026
06-0000001302,5,8,0,1,440,37.57656117,126.9554796
06-0000001303,5,8,4,2,440,37.57641979,126.9353143
06-0000001304,5,8,4,6,440,37.57565517,126.9352181
06-0000001305,5,8,2,2,440,37.57559174,126.9354582
06-0000001387,0,0,2,2,440,37.54769602,126.9251243
06-0000001388,5,8,4,6,440,37.54768343,126.9417358
06-0000001389,5,8,4,6,440,37.54771315,126.9210032
06-0000001390,0,0,2,2,440,37.54453852,126.9545053
06-0000001488,5,8,2,2,110,37.5444396,126.9538011
06-0000001489,5,8,2,2,110,37.56290137,126.9036687
06-0000001490,5,8,2,2,110,37.58666549,126.9217228
06-0000000658,5,8,2,2,380,37.58229414,126.9131502
06-0000000659,5,8,2,2,380,37.58232245,126.9055326
06-0000000660,5,8,4,2,380,37.58229432,126.895565
06-0000030666,0,0,2,1,290,37.50207888,126.8475832
06-0000032193,0,0,0,1,440,37.6399266,127.0616389
06-0000032091,0,0,0,1,740,37.5688986,127.1721552
06-0000000208,5,8,4,2,380,37.60017046,126.9208824
06-0000000396,5,8,4,2,380,37.52967194,126.8739557
06-0000000399,5,8,2,2,380,37.52676756,126.9327403
06-0000000400,5,8,2,2,380,37.60011819,126.9210779
06-0000000401,5,8,2,2,380,37.52479569,126.9351324
06-0000000404,5,8,2,2,380,37.59063096,126.9062402
06-0000000405,5,8,4,2,380,37.59056245,126.9063799
06-0000000106,5,8,1,1,170,37.59052453,126.9075122
06-0000035082,0,0,0,6,470,37.57306814,126.9545808
06-0000035242,0,0,0,1,590,37.57164082,126.8226617
06-0000035250,0,0,0,1,560,37.4786773,126.882229
06-0000031058,0,0,2,6,440,37.51984492,126.9046873
06-0000030701,0,0,0,1,500,37.62000564,127.0210803
06-0000030707,0,0,0,1,710,37.63740481,126.9184671
06-0000030822,0,0,4,6,560,37.61711912,127.0276735
06-0000030947,0,0,0,1,470,37.5658085,127.0237202
06-0000031066,0,0,0,1,380,37.61886769,127.0190548
06-0000034851,0,0,0,1,560,37.5601648,126.8414542
06-0000034856,0,0,0,1,560,37.55892234,126.8652026
06-0000034864,0,0,0,1,560,37.52406176,127.0561405
06-0000035038,0,0,0,1,560,37.58323834,126.8759777
06-0000035202,0,0,0,1,500,37.62871461,126.919556
06-0000035213,0,0,0,1,680,37.56377264,126.9785271
06-0000034666,0,0,4,1,140,37.494258,126.886654
06-0000034875,0,0,0,1,380,37.45459684,126.8998593
06-0000035046,0,0,0,1,530,37.48407827,126.9298817
06-0000035048,0,0,0,1,650,37.48403383,126.9295383
06-0000035049,0,0,0,1,140,37.61076898,127.0667172
06-0000035034,0,0,0,1,350,37.50041667,126.9202998
06-0000030752,0,0,4,6,560,37.51852457,126.9012924
06-0000030762,0,0,0,1,560,37.53898852,126.8849853
06-0000030968,0,0,0,1,210,37.55620121,126.9768391
06-0000032147,0,0,0,1,380,37.61953292,127.0278051
06-0000032419,0,0,0,1,300,37.56513659,127.1741888
06-0000032052,0,0,0,1,740,37.58574557,126.9114321
06-0000032243,0,0,0,1,560,37.54914077,126.9231356
06-0000032366,0,0,0,1,470,37.59319342,126.9131606
06-0000035221,0,0,0,1,620,37.55422197,126.922549
06-0000035222,0,0,4,1,620,37.55641415,126.9261051
06-0000035223,0,0,0,1,620,37.55637819,126.9262997
06-0000035224,0,0,0,1,290,37.55603075,126.9269224
06-0000034673,0,0,4,1,170,37.57345767,126.9875133
06-0000034674,0,0,0,1,170,37.57399464,127.0065735
06-0000034676,0,0,0,1,410,37.63488219,127.0232637
06-0000035052,0,0,2,1,0,37.53601295,126.9996622
06-0000030743,0,0,0,1,740,37.5682964,126.9812668
06-0000030985,0,0,0,1,290,37.51621369,126.903854
06-0000030876,0,0,0,1,560,37.62352984,127.0130064
06-0000032252,0,0,0,1,530,37.64125259,127.1125601
06-0000032152,0,0,2,6,210,37.61876894,127.0283059
06-0000032430,0,0,0,6,300,37.54701106,126.9811982
06-0000000067,5,8,0,1,140,37.60163494,126.9284355
06-0000000280,5,8,4,6,380,37.58461382,126.9101976
06-0000035216,0,0,4,1,440,37.52960743,127.1339684
06-0000034677,0,0,4,1,380,37.63466865,127.0230008
06-0000034680,0,0,0,1,170,37.6038162,127.0376866
06-0000034681,0,0,0,1,170,37.5241543,126.8771935
06-0000000195,5,8,2,2,380,37.56460432,127.0062915
06-0000000196,5,8,4,6,380,37.56475613,127.005497
06-0000000199,5,8,2,2,380,37.60131822,126.9318375
06-0000000286,5,8,4,2,380,37.60113226,126.9338461
06-0000000287,5,8,4,2,380,37.60106085,126.9251318
06-0000000288,5,8,4,2,380,37.60111164,126.9358532
06-0000000289,5,8,2,2,410,37.59189279,126.9176358
06-0000000291,5,8,4,2,380,37.59186773,126.9420694
06-0000000387,5,8,0,2,380,37.59161149,126.9413511
06-0000000388,5,8,2,2,410,37.59157659,126.9416054
06-0000000389,5,8,2,2,380,37.58295431,126.9255173
06-0000000392,5,8,4,2,410,37.58253718,126.9131411
06-0000034678,0,0,4,1,140,37.63449126,127.0232956
06-0000034684,0,0,0,1,540,37.61065851,127.0667906
06-0000034881,0,0,4,1,410,37.61018933,127.0672418
06-0000034890,0,0,2,6,440,37.58884852,127.0060418
06-0000035068,0,0,4,6,300,37.59579761,127.0196136
06-0000035074,0,0,0,1,590,37.60266015,126.9066279
06-0000035237,0,0,0,1,290,37.55605226,126.9270151
06-0000034690,0,0,0,1,290,37.50165057,127.1414865
06-0000034693,0,0,0,1,380,37.50683681,126.9579014
06-0000030711,0,0,0,1,540,37.54742341,126.9634289
06-0000030712,0,0,0,1,540,37.51821833,126.9033669
06-0000030714,0,0,0,1,210,37.53841532,127.0563202
06-0000030715,0,0,0,1,210,37.53780608,127.0586392
06-0000030716,0,0,2,6,300,37.53850069,127.0910742
06-0000030718,0,0,0,1,410,37.53889693,127.091862
06-0000030720,0,0,0,1,300,37.53984335,127.0934403
06-0000030920,0,0,0,1,470,37.58614735,127.0255747
06-0000031020,0,0,0,1,170,37.62802676,127.0720135
06-0000030672,0,0,0,1,530,37.52082542,126.9937026
06-0000030797,0,0,4,1,650,37.52987404,126.8362568
06-0000030928,0,0,0,1,470,37.62166934,127.0468513
06-0000031025,0,0,0,1,560,37.6728911,127.0570892
06-0000030679,0,0,4,1,710,37.53188042,126.8514214
06-0000030932,0,0,4,1,300,37.5470246,126.9612524
06-0000031028,0,0,0,1,290,37.61473338,127.0208763
06-0000031032,0,0,0,1,290,37.61926308,127.0471665
06-0000030684,0,0,0,1,350,37.53340802,126.8512397
06-0000030686,0,0,0,1,350,37.54218225,126.9619854
06-0000030687,0,0,0,1,350,37.54271176,126.9608041
06-0000030688,0,0,4,1,650,37.57701647,126.8165635
06-0000035006,0,0,0,1,440,37.52454666,126.9264969
06-0000035012,0,0,0,1,350,37.52429118,127.1346857
06-0000035016,0,0,4,6,350,37.52495944,126.9935694
06-0000035183,0,0,0,1,590,37.59155325,126.9078813
06-0000035188,0,0,4,1,380,37.50747937,126.8449911
06-0000034643,0,0,0,1,740,37.4985349,126.9137202
06-0000034649,0,0,0,1,170,37.54791673,127.0704642
06-0000034839,0,0,0,1,380,37.63910357,126.9188523
06-0000034844,0,0,0,1,560,37.52801811,127.0885252
06-0000035023,0,0,0,1,350,37.52515524,126.9959388
06-0000035032,0,0,0,1,210,37.50201807,126.9209024
06-0000035033,0,0,0,1,440,37.50145193,126.9206843
06-0000030965,0,0,4,1,210,37.53207736,127.0700151
06-0000030729,0,0,0,1,560,37.51797171,126.9025498
06-0000031067,0,0,4,1,380,37.63895353,126.9186931
06-0000032373,0,0,0,1,470,37.51093237,126.9259053
06-0000032381,0,0,4,6,500,37.55894524,126.9829561
06-0000032057,0,0,0,1,140,37.55527142,126.8526626
06-0000030690,0,0,0,1,500,37.54715173,126.961142
06-0000032328,0,0,4,1,710,37.58093846,127.0471315
06-0000034682,0,0,4,1,290,37.53577666,126.8683002
06-0000030645,0,0,0,1,410,37.44725189,126.9076496
06-0000030647,0,0,4,6,260,37.47150879,126.906447
06-0000030766,0,0,4,6,560,37.55964318,126.9716066
06-0000030767,0,0,4,6,560,37.55997708,126.9738596
06-0000030881,0,0,4,1,560,37.50365415,126.8422173
06-0000030882,0,0,4,1,560,37.55675455,126.9731262
06-0000030883,0,0,0,1,560,37.5595159,126.9801129
06-0000030886,0,0,0,1,110,37.58209101,126.9615453
06-0000030996,0,0,4,1,470,37.56575146,127.0392831
06-0000030998,0,0,4,1,470,37.50755156,127.017174
06-0000030999,0,0,0,1,140,37.62368133,127.0130335
06-0000030650,0,0,4,1,650,37.58470312,126.9727747
06-0000030653,0,0,4,1,110,37.47199785,126.9063007
06-0000030654,0,0,4,1,300,37.47235237,126.9062215
06-0000030769,0,0,4,1,560,37.47266605,126.9061247
06-0000030770,0,0,0,1,560,37.54963168,126.9697291
06-0000030772,0,0,0,1,560,37.47329445,126.9059877
06-0000030773,0,0,0,1,540,37.47382455,126.9058895
06-0000000918,0,0,1,1,410,37.56697408,126.9039526
06-0000000919,0,0,4,6,410,37.56676265,126.9105655
06-0000034696,0,0,0,1,380,37.50707032,126.9587532
06-0000034697,0,0,0,1,380,37.50632786,126.9584762
06-0000034699,0,0,4,6,320,37.52050356,126.8630142
06-0000034700,0,0,0,1,320,37.52041576,126.8631048
06-0000034702,0,0,0,1,320,37.51988863,126.8633168
06-0000034892,0,0,0,1,440,37.51944983,126.863946
06-0000034894,0,0,0,1,440,37.51286046,126.9536805
06-0000030652,0,0,0,1,320,37.55611555,126.8989683
06-0000030771,0,0,0,1,560,37.55069058,126.9695109
06-0000030776,0,0,0,1,540,37.47375349,127.0343028
06-0000030891,0,0,4,6,410,37.58826994,127.0370705
06-0000030658,0,0,0,6,440,37.48992949,127.0197164
06-0000030781,0,0,0,1,170,37.62659872,127.0183042
06-0000030787,0,0,4,1,650,37.61660859,127.0353017
06-0000030899,0,0,0,1,470,37.65997803,127.0412461
06-0000030906,0,0,0,1,470,37.47612218,126.8854607
06-0000031008,0,0,0,1,140,37.51236925,126.8594426
06-0000031010,0,0,0,1,140,37.51253388,126.8593517
06-0000031012,0,0,0,1,300,37.51280213,126.8588875
06-0000030659,0,0,4,1,410,37.54122395,126.9619502
06-0000030660,0,0,0,1,740,37.54146729,126.9619751
06-0000030689,0,0,0,1,540,37.55388604,126.8602954
06-0000032204,0,0,0,1,170,37.52163402,126.9935615
06-0000032295,0,0,0,1,710,37.65854021,127.0729198
06-0000032297,0,0,0,1,350,37.65416842,127.0634032
06-0000032298,0,0,0,1,710,37.64827411,127.0593717
06-0000032300,0,0,4,6,710,37.63123982,127.0511063
06-0000032301,0,0,0,1,710,37.62765202,127.0499994
06-0000032304,0,0,0,1,710,37.50038029,127.111395
06-0000032305,0,0,0,1,710,37.5004473,127.1115108
06-0000032306,0,0,0,1,350,37.50052272,127.1116382
06-0000032307,0,0,4,1,350,37.62720626,127.0503624
06-0000032032,0,0,0,1,740,37.56884005,127.17231
06-0000032034,0,0,0,1,740,37.56675305,127.1774162
06-0000032092,0,0,0,1,740,37.56331894,127.1789771
06-0000032093,0,0,0,1,740,37.52141639,126.993599
06-0000032095,0,0,4,1,110,37.52065846,126.9937321
06-0000032281,0,0,4,6,530,37.62023935,127.0545688
06-0000000104,5,8,4,1,110,37.60030718,126.9211214
06-0000000297,5,8,2,2,380,37.59078789,126.922875
06-0000000397,5,8,2,2,410,37.57383422,126.9354482
06-0000000402,5,8,0,2,380,37.59973592,126.9188404
06-0000032103,0,0,0,1,740,37.49344177,126.8991726
06-0000032220,0,0,4,1,680,37.58133891,127.0470057
06-0000035020,0,0,0,1,560,37.52520154,126.9953161
06-0000035029,0,0,0,1,200,37.5264149,126.9952943
06-0000035189,0,0,4,1,380,37.49979888,126.9203367
06-0000035190,0,0,4,6,680,37.50098603,126.9165088
06-0000035191,0,0,2,6,680,37.50105065,126.9164595
06-0000030836,0,0,0,1,200,37.51813318,126.9028505
06-0000030840,0,0,0,1,210,37.62607231,126.9290527
06-0000030958,0,0,0,1,300,37.60803604,127.0538479
06-0000030962,0,0,4,1,210,37.63539513,127.0316829
06-0000030725,0,0,0,1,560,37.52007779,126.9329351
06-0000030850,0,0,0,1,110,37.56790218,126.9697115
06-0000030966,0,0,4,1,210,37.53262841,127.069513
06-0000031088,0,0,0,1,290,37.60540396,127.0794421
06-0000030731,0,0,4,1,560,37.54870706,127.1484547
06-0000030735,0,0,0,1,560,37.51726912,126.9288255
06-0000030738,0,0,0,1,560,37.53129147,127.0690874
06-0000030855,0,0,4,1,210,37.53730696,126.8953169
06-0000030857,0,0,4,1,110,37.53840906,126.892569
06-0000000922,5,8,1,1,380,37.60887421,126.9262626
06-0000000725,0,0,4,2,380,37.60898871,126.9207615
06-0000000726,5,8,4,2,380,37.60891152,126.9315523
06-0000000803,5,8,4,1,380,37.60886403,126.9272416
06-0000000803,5,8,4,1,380,37.60876557,126.9312227
06-0000000805,5,8,1,1,170,37.60657185,126.9230524
06-0000000806,5,8,1,1,170,37.57659012,126.9250497
06-0000000888,0,0,0,1,440,37.56092116,126.9268485
06-0000000983,5,8,0,2,440,37.57141879,126.9016024
06-0000034679,0,0,0,1,170,37.63470861,127.0235577
06-0000030768,0,0,4,1,560,37.59701582,126.9386208
06-0000030651,0,0,0,1,710,37.57352462,127.0020519
