발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2016,2016110518,45,야간,토,1,1,0,0,0,경남,통영시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,대형,보행자,보행자,1078304 ,1659947 ,128.35738355,34.931318
2016,2016111817,45,주간,금,1,1,0,0,0,경북,김천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,경형,보행자,보행자,1056865 ,1791475 ,128.13188234,36.11861915
2016,2016112518,23,야간,금,1,3,0,2,0,충북,음성군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,화물차,경형,996838  ,1886856 ,127.45477608,36.98569583
2016,2016102813,15,주간,금,1,1,0,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,1011185 ,1848595 ,127.62511274,36.63517807
2016,2016112620,00,야간,토,1,2,0,1,0,경북,안동시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,소형,화물차,소형,1107392 ,1845285 ,128.70068033,36.5993555
2016,2016010712,05,주간,목,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,958488  ,1953577 ,127.02984978,37.58064296
2016,2016011216,39,주간,화,1,1,0,0,0,경기,가평군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,,,999828  ,1963920 ,127.49804952,37.67480554
2016,2016011409,45,주간,목,2,2,0,0,0,경북,의성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,1090519 ,1833627 ,128.51069422,36.49602486
2016,2016011017,50,주간,일,1,1,0,0,0,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,1166232 ,1780952 ,129.34456902,36.01122501
2016,2016011213,46,주간,화,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,950493  ,1945431 ,126.93985451,37.50682634
2016,2016011115,05,주간,월,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승합차,대형,보행자,보행자,942017  ,1957930 ,126.84296977,37.61898587
2016,2016011800,57,야간,월,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,933309  ,1850317 ,126.75388853,36.64843086
2016,2016011619,05,야간,토,1,1,0,0,0,충남,논산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,956422  ,1795227 ,127.01554909,36.15313276
2016,2016011511,10,주간,금,1,1,0,0,0,경북,문경시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승합차,대형,1068092 ,1852084 ,128.26194098,36.66425967
2016,2016011508,35,주간,금,1,3,1,1,0,전북,정읍시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,교량위,승용차,중형,승용차,중형,956907  ,1734959 ,127.02420155,35.6097897
2016,2016011504,52,야간,금,1,1,0,0,0,경기,광명시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,944841  ,1941856 ,126.87617645,37.47428379
2016,2016012115,40,주간,목,1,5,1,3,0,경북,김천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,소형,1069609 ,1785721 ,128.27297465,36.06591636
2016,2016012120,16,야간,목,1,1,0,0,0,경기,안성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,980257  ,1889723 ,127.27809219,37.00579301
2016,2016011918,05,야간,화,1,1,0,0,0,대구,북구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,보행자,보행자,1101216 ,1768524 ,128.62170747,35.90812182
2016,2016011919,50,야간,화,1,4,2,1,0,경기,이천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승용차,중형,999067  ,1920840 ,127.48947441,37.28649506
2016,2016013014,35,주간,토,1,1,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,900754  ,1884080 ,126.38532706,36.94990019
2016,2016013107,13,주간,일,1,1,0,0,0,서울,구로구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,중형,940226  ,1942633 ,126.82392298,37.48099988
2016,2016020600,59,야간,토,1,1,0,0,0,인천,남구,차대사람,보도통행중,보도통행중,운전자법규위반,과속,교차로,교차로내,승용차,중형,보행자,보행자,925267  ,1938625 ,126.65515013,37.44378758
2016,2016020617,40,주간,토,1,1,0,0,0,서울,동작구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,950519  ,1945666 ,126.94023513,37.50888594
2016,2016011912,40,주간,화,1,8,2,5,0,전북,정읍시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승용차,중형,942539  ,1734216 ,126.86562208,35.60236002
2016,2016072404,58,야간,일,1,1,0,0,0,경남,양산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,경형,1137042 ,1700883 ,129.00715699,35.29408242
2016,2016120421,55,야간,일,1,1,0,0,0,경북,구미시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,1078383 ,1789797 ,128.37080132,36.10199274
2016,2016120417,50,주간,일,1,1,0,0,0,경남,합천군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,농기계,농기계,1056526 ,1739484 ,128.12442514,35.64991004
2016,2016112712,20,주간,일,1,1,0,0,0,경기,안산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,승합차,대형,940860  ,1923950 ,126.83258835,37.31264689
2016,2016113017,40,주간,수,1,1,0,0,0,경북,영덕군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1153814 ,1830750 ,129.21661756,36.46202203
2016,2016112617,50,주간,토,1,4,2,1,0,서울,강동구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,승용차,소형,966543  ,1949014 ,127.12128405,37.53984301
2016,2016120218,19,야간,금,1,1,0,0,0,인천,서구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,중형,보행자,보행자,924705  ,1946013 ,126.6480418,37.51032785
2016,2016123106,55,주간,토,1,1,0,0,0,경기,평택시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,보행자,보행자,958817  ,1882696 ,127.03749914,36.94175524
2016,2016120414,45,주간,일,3,4,1,0,0,전남,영암군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,902100  ,1641434 ,126.43024389,34.7626997
2016,2016122415,25,주간,토,1,1,0,0,0,경기,김포시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,920711  ,1965528 ,126.60074052,37.68587038
2016,2016122212,18,주간,목,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,보행자,보행자,913152  ,1474014 ,126.56763336,33.25372426
2016,2016122618,25,야간,월,1,1,0,0,0,충남,서천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,920609  ,1791987 ,126.61778064,36.12165303
2016,2016122217,40,주간,목,1,1,0,0,0,강원,양양군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,1097080 ,2017199 ,128.60796927,38.14978469
2016,2016122510,50,주간,일,1,1,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,947130  ,1942649 ,126.90200574,37.4815651
2016,2016122500,20,야간,일,1,1,0,0,0,제주,제주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,단일로,횡단보도상,승용차,경형,자전거,자전거,910867  ,1499930 ,126.54053782,33.48745451
2016,2016112806,40,주간,월,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,소형,보행자,보행자,885988  ,1473533 ,126.27552434,33.24647932
2016,2016120117,54,주간,목,1,1,0,0,0,부산,강서구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,중형,이륜차,소형,1125806 ,1677970 ,128.87306743,35.08746633
2016,2016120205,50,야간,금,1,2,0,1,0,경북,경주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,소형,1155783 ,1765305 ,129.22560313,35.87194236
2016,2016120114,10,주간,목,1,2,0,1,0,경남,통영시,차대차,추돌,진행중 추돌,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,화물차,소형,승용차,소형,1084369 ,1650187 ,128.42280001,34.84283085
2016,2016112802,20,야간,월,1,1,0,0,0,인천,부평구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,중형,931857  ,1943395 ,126.72920176,37.48728815
2016,2016112808,42,주간,월,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,991056  ,1822402 ,127.40025802,36.39906795
2016,2016112801,50,야간,월,1,1,0,0,0,경남,진주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,화물차,소형,1041085 ,1685496 ,127.95113818,35.16388799
2016,2016112800,41,야간,월,1,1,0,0,0,경북,의성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,1075060 ,1832643 ,128.33800887,36.48849215
2016,2016120118,00,야간,목,1,2,0,1,0,충남,홍성군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,농기계,농기계,925274  ,1847978 ,126.66423224,36.62675014
2016,2016120114,45,주간,목,1,1,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,936625  ,1685723 ,126.80409992,35.1647761
2016,2016112719,33,야간,일,1,1,0,0,0,경남,합천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1058856 ,1749581 ,128.15090179,35.74080658
2016,2016112806,20,주간,월,1,1,0,0,0,충남,천안시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,983342  ,1860662 ,127.31340519,36.74388029
2016,2016120223,25,야간,금,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1158213 ,1731988 ,129.24594382,35.57129497
2016,2016123023,26,야간,금,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,994161  ,1814353 ,127.43494486,36.32652697
2016,2016123105,40,야간,토,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,경형,보행자,보행자,955360  ,1866449 ,126.99963302,36.79514263
2016,2016123107,05,주간,토,1,1,0,0,0,대구,동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,자전거,자전거,1102060 ,1767720 ,128.63095617,35.90078657
2016,2016122917,20,주간,목,2,5,2,1,0,대구,달서구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,화물차,대형,1088740 ,1760265 ,128.48252722,35.83492747
2016,2016122911,40,주간,목,1,1,0,0,0,부산,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1137882 ,1694393 ,129.01542074,35.23532655
2016,2016122915,50,주간,목,1,4,1,2,0,전북,순창군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승용차,경형,978137  ,1718487 ,127.25793262,35.46235739
2016,2016123115,00,주간,토,1,1,0,0,0,인천,남동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,931466  ,1939879 ,126.72510656,37.45556992
2016,2016122708,40,주간,화,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,963495  ,1759629 ,127.09581737,35.83248311
2016,2016122312,55,주간,금,1,1,0,0,0,인천,동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,924403  ,1942450 ,126.6449671,37.47812414
2016,2016122709,35,주간,화,1,1,0,0,0,대전,동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,기타(운전자법규위반),단일로,횡단보도상,자전거,자전거,승용차,경형,993140  ,1815528 ,127.42355906,36.33711337
2016,2016122414,45,주간,토,1,1,0,0,0,경기,가평군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,경형,,,990126  ,1964658 ,127.38801918,37.68140428
2016,2016112806,35,주간,월,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,967744  ,1930233 ,127.13570051,37.37060231
2016,2016112820,15,야간,월,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,보행자,보행자,963990  ,1888385 ,127.09532114,36.99324935
2016,2016120214,40,주간,금,1,1,0,0,0,대구,남구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,불명,불명,1096043 ,1761424 ,128.56341244,35.8447359
2016,2016120207,44,주간,금,1,1,0,0,0,부산,강서구,차량단독,전도전복,전도전복,운전자법규위반,신호위반,교차로,교차로부근,화물차,대형,,,1123508 ,1682156 ,128.85554299,35.12702922
2016,2016042407,10,주간,일,1,2,1,0,0,서울,강북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,중형,원동기장치자전거,원동기장치자전거,958356  ,1958142 ,127.02809502,37.62178228
2016,2016082220,13,야간,월,1,1,0,0,0,충남,당진시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,933435  ,1874969 ,126.75314664,36.87065354
2016,2016070318,35,야간,일,1,2,1,0,0,경북,경주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,경형,,,1157660 ,1772132 ,129.24773854,35.9331661
2016,2016082800,33,야간,일,1,1,0,0,0,부산,영도구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,중형,이륜차,중형,1140098 ,1678849 ,129.03681606,35.09486908
2016,2016071900,40,야간,화,1,2,1,0,0,충북,진천군,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승용차,경형,994620  ,1864449 ,127.43970901,36.77815032
2016,2016112110,45,주간,월,1,1,0,0,0,충남,공주시,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,중형,보행자,보행자,968765  ,1830462 ,127.15135037,36.47126354
2016,2016120920,50,야간,금,1,1,0,0,0,충북,음성군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승합차,경형,999501  ,1889921 ,127.49439118,37.00778517
2016,2016110818,00,야간,화,1,1,0,0,0,강원,횡성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1056965 ,1952349 ,128.14506116,37.56874826
2016,2016101900,25,야간,수,1,1,0,0,0,강원,인제군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1061281 ,2012089 ,128.19899402,38.10687676
2016,2016101804,45,야간,화,1,1,0,0,0,경남,함안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,1082173 ,1698818 ,128.40360242,35.28147898
2016,2016092303,03,야간,금,1,3,2,0,0,울산,중구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,경형,승용차,경형,1166820 ,1729943 ,129.34046128,35.55145275
2016,2016100407,43,주간,화,1,4,2,1,0,충북,청주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,과속,단일로,기타단일로,승용차,경형,승용차,경형,999206  ,1845366 ,127.49022172,36.60613751
2016,2016100707,00,주간,금,1,1,0,0,0,경북,성주군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1061913 ,1765981 ,128.18597838,35.88847438
2016,2016100200,18,야간,일,1,1,0,0,0,경북,상주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1059165 ,1823659 ,128.15987462,36.40861875
2016,2016111816,05,주간,금,1,2,0,1,0,서울,송파구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,이륜차,소형,보행자,보행자,967034  ,1943214 ,127.127102,37.48758267
2016,2016011500,30,야간,금,1,1,0,0,0,경기,김포시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,928643  ,1961986 ,126.69103955,37.65459974
2016,2016103013,05,주간,일,1,1,0,0,0,서울,금천구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,중형,이륜차,소형,946711  ,1939556 ,126.8974906,37.45366314
2016,2016060322,28,야간,금,2,3,1,0,0,대구,북구,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,중형,보행자,보행자,1095820 ,1766461 ,128.56179369,35.89007641
2016,2016071119,04,야간,월,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,경형,보행자,보행자,996182  ,1813629 ,127.45746534,36.32000992
2016,2016072622,20,야간,화,1,2,0,1,0,전북,완주군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,원동기장치자전거,원동기장치자전거,승용차,경형,963045  ,1769295 ,127.09038672,35.91961394
2016,2016080120,58,야간,월,1,4,1,2,0,충남,홍성군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승합차,경형,921348  ,1833380 ,126.62181734,36.4948472
2016,2016080422,30,야간,목,1,3,1,1,0,충북,청주시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승용차,경형,980414  ,1849059 ,127.28090432,36.63922525
2016,2016100309,09,주간,월,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,보행자,보행자,933621  ,1966220 ,126.74708404,37.69313267
2016,2016090506,35,주간,월,1,4,3,0,0,강원,태백시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로내,건설기계,건설기계,승용차,중형,1132575 ,1919101 ,128.99509506,37.26137885
2016,2016102417,30,주간,월,1,1,0,0,0,경남,의령군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1070263 ,1705349 ,128.2732077,35.34127082
2016,2016121623,15,야간,금,1,1,0,0,0,서울,광진구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,962765  ,1952086 ,127.07836408,37.5673871
2016,2016021019,00,야간,수,1,1,0,0,0,경남,창녕군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1103682 ,1715262 ,128.64217092,35.4277259
2016,2016010808,20,주간,금,1,1,0,0,0,강원,고성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,,,1082335 ,2044177 ,128.44284638,38.39435734
2016,2016011211,25,주간,화,1,1,0,0,0,전북,남원시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,,,995478  ,1711432 ,127.45020205,35.39858319
2016,2016011122,59,야간,월,1,1,0,0,0,경기,김포시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,926017  ,1962912 ,126.66117807,37.66273737
2016,2016011114,22,주간,월,1,7,4,2,0,강원,태백시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승합차,중형,1133540 ,1904299 ,129.0033268,37.12785987
2016,2016011807,14,주간,월,1,3,2,0,0,경북,성주군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,화물차,소형,1074353 ,1768664 ,128.324049,35.91179582
2016,2016011810,00,주간,월,1,1,0,0,0,경기,포천시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,966889  ,1995695 ,127.12307234,37.96059552
2016,2016011805,50,야간,월,1,1,0,0,0,대전,동구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,996725  ,1811196 ,127.46352488,36.29807726
2016,2016011418,00,야간,목,1,1,0,0,0,경기,광주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,이륜차,소형,969221  ,1929022 ,127.15243182,37.35973691
2016,2016011510,21,주간,금,1,1,0,0,0,전남,영암군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,906123  ,1641338 ,126.47420766,34.76221239
2016,2016012117,22,주간,목,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,경형,보행자,보행자,941847  ,1961850 ,126.84073145,37.65430554
2016,2016012106,55,주간,목,1,1,0,0,0,경기,안성시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,997474  ,1898551 ,127.47157846,37.08557581
2016,2016012221,28,야간,금,1,1,0,0,0,경북,칠곡군,차대차,추돌,진행중 추돌,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,중형,승용차,경형,1081378 ,1772272 ,128.40226776,35.94376218
2016,2016012407,54,주간,일,1,1,0,0,0,경기,양평군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,,,1014764 ,1950768 ,127.6671575,37.55614181
2016,2016012919,01,야간,금,1,1,0,0,0,경남,김해시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,건설기계,건설기계,1119935 ,1686537 ,128.81697363,35.16695543
2016,2016012916,25,주간,금,1,2,0,1,0,충남,태안군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,기타/불명,기타/불명,화물차,경형,승합차,대형,902619  ,1825020 ,126.41378238,36.41777096
2016,2016012910,58,주간,금,1,1,0,0,0,경남,산청군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1046383 ,1709106 ,128.01064568,35.37654122
2016,2016012711,51,주간,수,1,1,0,0,0,전북,남원시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,994332  ,1714433 ,127.43756101,35.42563681
2016,2016020300,23,야간,수,1,1,0,0,0,경남,창원시(통합),차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1093069 ,1696659 ,128.52315773,35.26106007
2016,2016020221,00,야간,화,1,1,0,0,0,경북,경주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,대형,1156954 ,1778385 ,129.24115232,35.98963075
2016,2016021122,34,야간,목,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,954513  ,1952433 ,126.98490297,37.57014399
2016,2016021202,57,야간,금,1,1,0,0,0,경기,안양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,949287  ,1933899 ,126.9270034,37.40281966
2016,2016021121,50,야간,목,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,대형,보행자,보행자,964310  ,1792456 ,127.10336262,36.12847339
2016,2016021123,17,야간,목,1,1,0,0,0,경기,의왕시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,화물차,중형,보행자,보행자,954310  ,1927756 ,126.98413446,37.3477112
2016,2016010109,45,주간,금,1,67,4,62,0,전남,곡성군,차대차,추돌,진행중 추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승합차,대형,승합차,대형,973572  ,1692938 ,127.22031844,35.2278243
2016,2016122822,30,야간,수,1,1,0,0,0,부산,사상구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1133609 ,1683695 ,128.96661154,35.13960287
2016,2016122815,00,주간,수,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,967580  ,1938087 ,127.13350366,37.44138961
